id_commande,date_commande,produit,categorie,sous_categorie,region,province,quantite,chiffre_affaires,marge,remise,prix_unitaire,segment_client,mode_livraison,taux_marge,mois,annee,vente_a_perte
135,2011-10-20,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Technology,Computer Peripherals,Quebec,Quebec,25,125.85,-89.25,0.09,4.98,Consumer,Regular Air,-0.7091775923718713,2011-10-01,2011,True
193,2010-08-07,Eldon Simplefile¨ Box Office¨,Office Supplies,Storage & Organization,Quebec,Quebec,14,174.89,-37.04,0.06,12.44,Consumer,Regular Air,-0.2117902681685631,2010-08-01,2010,True
225,2011-05-24,Newell 314,Office Supplies,Pens & Art Supplies,Quebec,Quebec,24,126.58,18.27,0.06,5.58,Home Office,Regular Air,0.14433559804076473,2011-05-01,2011,False
225,2011-05-24,Prismacolor Color Pencil Set,Office Supplies,Pens & Art Supplies,Quebec,Quebec,1,23.7,-8.97,0.05,19.84,Home Office,Regular Air,-0.37848101265822787,2011-05-01,2011,True
290,2009-01-05,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,Quebec,Quebec,24,188.73,-32.48,0.05,7.64,Home Office,Regular Air,-0.17209770571716207,2009-01-01,2009,True
644,2012-04-30,Hon 4070 Series Pagodaª Round Back Stacking Chairs,Furniture,Chairs & Chairmats,Quebec,Quebec,5,1679.58,-171.92,0.01,320.98,Corporate,Delivery Truck,-0.10235892306409936,2012-04-01,2012,True
738,2010-03-01,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,Quebec,Quebec,7,560.51,32.6,0.04,80.98,Corporate,Regular Air,0.058161317371679365,2010-03-01,2010,False
738,2010-03-01,Xerox 23,Office Supplies,Paper,Quebec,Quebec,31,189.95,-56.68,0.08,6.48,Corporate,Regular Air,-0.2983943142932351,2010-03-01,2010,True
772,2010-04-16,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,Quebec,Quebec,35,589.24,-38.35,0.08,17.52,Consumer,Regular Air,-0.0650838368067341,2010-04-01,2010,True
772,2010-04-16,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,Quebec,Quebec,25,233.05,86.93,0.1,9.9,Consumer,Regular Air,0.37301008367303157,2010-04-01,2010,False
1189,2009-04-08,Grip Seal Envelopes,Office Supplies,Envelopes,Quebec,Quebec,27,129.1,-59.82,0.0,4.42,Small Business,Regular Air,-0.46336173508907824,2009-04-01,2009,True
1825,2010-12-04,Newell 310,Office Supplies,Pens & Art Supplies,Quebec,Quebec,22,38.26,-2.34,0.03,1.76,Small Business,Regular Air,-0.06116048092002091,2010-12-01,2010,True
2467,2011-07-15,Panasonic KX-P1150 Dot Matrix Printer,Technology,Office Machines,Quebec,Quebec,30,4147.47,586.61,0.09,145.45,Corporate,Delivery Truck,0.14143803330705224,2011-07-01,2011,False
3014,2012-10-29,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,13,4002.14,1314.39,0.02,304.99,Consumer,Regular Air,0.3284217943400281,2012-10-01,2012,False
3073,2009-01-07,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,3,10.58,-11.58,0.05,1.98,Home Office,Regular Air,-1.0945179584120983,2009-01-01,2009,True
3073,2009-01-07,Canon PC1060 Personal Laser Copier,Technology,Copiers and Fax,Quebec,Quebec,3,2119.67,-2314.74,0.07,699.99,Home Office,Express Air,-1.0920284761307184,2009-01-01,2009,True
3073,2009-01-07,Polycom ViewStationª ISDN Videoconferencing Unit,Technology,Office Machines,Quebec,Quebec,7,45923.76,102.61,0.07,6783.02,Home Office,Regular Air,0.002234355375082528,2009-01-01,2009,False
3168,2012-01-29,"Master Big Foot¨ Doorstop, Beige",Furniture,Office Furnishings,Quebec,Quebec,14,80.6,-4.2,0.04,5.28,Home Office,Regular Air,-0.05210918114143921,2012-01-01,2012,True
3205,2012-04-10,Artistic Insta-Plaque,Furniture,Office Furnishings,Quebec,Quebec,8,136.61,80.43,0.01,15.68,Consumer,Regular Air,0.5887563135934412,2012-04-01,2012,False
3205,2012-04-10,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Quebec,Quebec,42,2907.63,54.6,0.04,71.37,Consumer,Express Air,0.018778180167352793,2012-04-01,2012,False
3559,2012-10-23,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders and Binder Accessories,Quebec,Quebec,34,136.67,-117.92,0.07,3.81,Corporate,Express Air,-0.862808224189654,2012-10-01,2012,True
3586,2010-12-04,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Office Furnishings,Quebec,Quebec,32,383.57,70.51,0.06,12.58,Home Office,Regular Air,0.18382563808431318,2010-12-01,2010,False
3586,2010-12-04,Nu-Dell Leatherette Frames,Furniture,Office Furnishings,Quebec,Quebec,31,461.1,116.96,0.05,14.34,Home Office,Regular Air,0.25365430492301017,2010-12-01,2010,False
3750,2011-04-29,Xerox 1992,Office Supplies,Paper,Quebec,Quebec,12,76.16,-24.03,0.04,5.98,Small Business,Regular Air,-0.3155199579831933,2011-04-01,2011,True
3778,2010-05-25,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Technology,Computer Peripherals,Quebec,Quebec,34,268.09,-63.76,0.07,8.32,Home Office,Regular Air,-0.2378305792830766,2010-05-01,2010,True
3778,2010-05-25,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Technology,Computer Peripherals,Quebec,Quebec,12,557.03,8.95,0.04,45.19,Home Office,Regular Air,0.016067357233901226,2010-05-01,2010,False
3778,2010-05-25,Xerox 1898,Office Supplies,Paper,Quebec,Quebec,3,26.53,-15.0,0.05,6.68,Home Office,Regular Air,-0.5653976630229928,2010-05-01,2010,True
3778,2010-05-25,5165,Technology,Telephones and Communication,Quebec,Quebec,34,5133.9235,1313.95,0.02,175.99,Home Office,Regular Air,0.25593486151478495,2010-05-01,2010,False
3841,2009-10-04,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Quebec,Quebec,19,1184.45,-552.1,0.02,60.98,Small Business,Regular Air,-0.4661235172442906,2009-10-01,2009,True
3841,2009-10-04,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,20,25409.63,11535.28,0.02,1270.99,Small Business,Regular Air,0.45397276544365267,2009-10-01,2009,False
3841,2009-10-04,StarTAC 8000,Technology,Telephones and Communication,Quebec,Quebec,43,7308.283,1680.23,0.05,205.99,Small Business,Express Air,0.22990762672983517,2009-10-01,2009,False
4004,2010-05-06,*Staples* Highlighting Markers,Office Supplies,Pens & Art Supplies,Quebec,Quebec,14,63.52,8.66,0.1,4.84,Corporate,Regular Air,0.13633501259445843,2010-05-01,2010,False
4004,2010-05-06,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Pens & Art Supplies,Quebec,Quebec,44,1512.25,195.48,0.05,34.58,Corporate,Regular Air,0.1292643412134237,2010-05-01,2010,False
4096,2012-07-02,Avery 51,Office Supplies,Labels,Quebec,Quebec,21,128.28,53.58,0.04,6.3,Corporate,Regular Air,0.4176800748362956,2012-07-01,2012,False
4769,2011-04-13,Avery 49,Office Supplies,Labels,Quebec,Quebec,41,117.4,48.63,0.01,2.88,Home Office,Regular Air,0.4142248722316865,2011-04-01,2011,False
4800,2012-01-05,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders and Binder Accessories,Quebec,Quebec,4,41.94,-26.17,0.05,8.04,Corporate,Regular Air,-0.6239866475917979,2012-01-01,2012,True
4800,2012-01-05,Avery 493,Office Supplies,Labels,Quebec,Quebec,17,89.25,40.88,0.01,4.91,Corporate,Regular Air,0.45803921568627454,2012-01-01,2012,False
4800,2012-01-05,Newell 309,Office Supplies,Pens & Art Supplies,Quebec,Quebec,7,79.81,-4.28,0.07,11.55,Corporate,Regular Air,-0.05362736499185566,2012-01-01,2012,True
5543,2010-09-24,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Quebec,Quebec,15,703.54,138.46,0.04,48.58,Corporate,Regular Air,0.19680473036358986,2010-09-01,2010,False
5543,2010-09-24,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Office Supplies,Paper,Quebec,Quebec,6,65.93,11.06,0.04,10.31,Corporate,Regular Air,0.16775367814348552,2010-09-01,2010,False
5543,2010-09-24,*Staples* Letter Opener,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,27,67.3,-115.38,0.02,2.18,Corporate,Regular Air,-1.714413075780089,2010-09-01,2010,True
5636,2011-02-15,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Pens & Art Supplies,Quebec,Quebec,23,138.17,-1.09,0.0,5.85,Small Business,Regular Air,-0.00788883259752479,2011-02-01,2011,True
6050,2010-03-28,Lexmark Z25 Color Inkjet Printer,Technology,Office Machines,Quebec,Quebec,3,261.94,-219.78,0.06,80.97,Small Business,Delivery Truck,-0.8390471100251966,2010-03-01,2010,True
6050,2010-03-28,Hon 2111 Invitationª Series Corner Table,Furniture,Tables,Quebec,Quebec,47,9574.82,-505.98,0.08,209.37,Small Business,Regular Air,-0.052844857657898536,2010-03-01,2010,True
6148,2011-12-24,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Office Furnishings,Quebec,Quebec,50,510.56,-29.4,0.05,10.64,Small Business,Regular Air,-0.05758382952052648,2011-12-01,2011,True
6148,2011-12-24,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Office Furnishings,Quebec,Quebec,18,389.52,116.37,0.05,20.28,Small Business,Express Air,0.2987523105360444,2011-12-01,2011,False
6727,2009-08-29,Avery 498,Office Supplies,Labels,Quebec,Quebec,12,33.43,8.47,0.06,2.89,Consumer,Regular Air,0.25336524080167516,2009-08-01,2009,False
7079,2010-02-08,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs & Chairmats,Quebec,Quebec,44,12296.49,-416.7,0.01,280.98,Small Business,Delivery Truck,-0.03388771917839969,2010-02-01,2010,True
7079,2010-02-08,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,Quebec,Quebec,18,128.13,-34.91,0.03,6.48,Small Business,Regular Air,-0.2724576601888707,2010-02-01,2010,True
7301,2010-12-28,6000,Technology,Telephones and Communication,Quebec,Quebec,17,959.089,124.99,0.06,65.99,Corporate,Regular Air,0.13032158642211514,2010-12-01,2010,False
7623,2009-10-28,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Quebec,Quebec,18,5459.32,1603.12,0.03,300.65,Corporate,Regular Air,0.29364829319402413,2009-10-01,2009,False
7623,2009-10-28,US Robotics 56K V.92 Internal PCI Faxmodem,Technology,Computer Peripherals,Quebec,Quebec,37,1793.42,21.5,0.06,49.99,Corporate,Regular Air,0.01198826822495567,2009-10-01,2009,False
7623,2009-10-28,Xerox 1941,Office Supplies,Paper,Quebec,Quebec,32,3080.07,1480.15,0.1,104.85,Corporate,Regular Air,0.48055726006227134,2009-10-01,2009,False
8000,2010-09-19,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders and Binder Accessories,Quebec,Quebec,10,149.25,-26.81,0.08,15.01,Small Business,Regular Air,-0.17963149078726967,2010-09-01,2010,True
8000,2010-09-19,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,1,10.14,-7.61,0.04,4.82,Small Business,Regular Air,-0.7504930966469427,2010-09-01,2010,True
8039,2012-08-23,Staples Colored Interoffice Envelopes,Office Supplies,Envelopes,Quebec,Quebec,37,1199.7,3.22,0.01,30.98,Small Business,Regular Air,0.0026840043344169375,2012-08-01,2012,False
8162,2009-10-07,Belkin MediaBoard 104- Keyboard,Technology,Computer Peripherals,Quebec,Quebec,25,670.39,-82.26,0.03,27.48,Small Business,Regular Air,-0.12270469428243262,2009-10-01,2009,True
8162,2009-10-07,Motorola SB4200 Cable Modem,Technology,Computer Peripherals,Quebec,Quebec,32,5618.4,1314.12,0.1,179.99,Small Business,Regular Air,0.23389577103801792,2009-10-01,2009,False
8162,2009-10-07,"Fellowes Strictly Business¨ Drawer File, Letter/Legal Size",Office Supplies,Storage & Organization,Quebec,Quebec,42,5450.6,10.86,0.1,140.85,Small Business,Regular Air,0.00199244119913404,2009-10-01,2009,False
8870,2010-03-05,Xerox 19,Office Supplies,Paper,Quebec,Quebec,15,441.58,117.39,0.07,30.98,Small Business,Regular Air,0.26584084424113413,2010-03-01,2010,False
9253,2012-01-30,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Office Furnishings,Quebec,Quebec,36,1644.22,563.09,0.05,46.94,Small Business,Regular Air,0.34246633662162,2012-01-01,2012,False
10722,2011-01-19,Xerox 199,Office Supplies,Paper,Quebec,Quebec,8,40.26,-27.44,0.01,4.28,Home Office,Regular Air,-0.6815697963238948,2011-01-01,2011,True
11527,2009-07-02,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Office Furnishings,Quebec,Quebec,45,4629.67,2860.71,0.04,99.23,Home Office,Regular Air,0.6179079718424856,2009-07-01,2009,False
11683,2012-02-07,i1000,Technology,Telephones and Communication,Quebec,Quebec,28,1650.411,335.08,0.03,65.99,Corporate,Regular Air,0.20302821539604377,2012-02-01,2012,False
12448,2011-11-08,GBC Plastic Binding Combs,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,33,240.27,-269.8,0.07,7.38,Small Business,Regular Air,-1.1229034003412828,2011-11-01,2011,True
12448,2011-11-08,Global Commerceª Series High-Back Swivel/Tilt Chairs,Furniture,Chairs & Chairmats,Quebec,Quebec,24,6802.37,459.5,0.08,284.98,Small Business,Delivery Truck,0.06754998625479061,2011-11-01,2011,False
13028,2009-04-08,Xerox 1932,Office Supplies,Paper,Quebec,Quebec,39,1357.53,562.92,0.05,35.44,Consumer,Regular Air,0.4146648692846567,2009-04-01,2009,False
13156,2011-10-05,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Office Furnishings,Quebec,Quebec,12,502.01,159.73,0.04,39.98,Corporate,Regular Air,0.3181809127308221,2011-10-01,2011,False
13252,2009-03-22,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs & Chairmats,Quebec,Quebec,44,7312.86,1279.37,0.03,160.98,Consumer,Delivery Truck,0.1749479683735228,2009-03-01,2009,False
13252,2009-03-22,Logitech Access Keyboard,Technology,Computer Peripherals,Quebec,Quebec,39,605.16,154.65,0.09,15.98,Consumer,Regular Air,0.2555522506444577,2009-03-01,2009,False
13540,2010-05-23,Avery 510,Office Supplies,Labels,Quebec,Quebec,33,121.0,51.21,0.09,3.75,Consumer,Regular Air,0.4232231404958678,2010-05-01,2010,False
13540,2010-05-23,T193,Technology,Telephones and Communication,Quebec,Quebec,27,1484.185,239.25,0.02,65.99,Consumer,Regular Air,0.16119958091477815,2010-05-01,2010,False
14081,2010-10-06,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Quebec,Quebec,31,1476.12,-1401.17,0.03,44.43,Home Office,Delivery Truck,-0.9492249952578382,2010-10-01,2010,True
14086,2010-10-20,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,Quebec,Quebec,13,1764.97,-383.5,0.07,130.98,Consumer,Delivery Truck,-0.21728414647274458,2010-10-01,2010,True
14086,2010-10-20,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Quebec,Quebec,50,238.34,-7.36,0.04,4.76,Consumer,Regular Air,-0.030880255097759504,2010-10-01,2010,True
14435,2012-12-01,"Global Leather Task Chair, Black",Furniture,Chairs & Chairmats,Quebec,Quebec,41,3731.59,-605.52,0.0,89.99,Small Business,Delivery Truck,-0.1622686307981316,2012-12-01,2012,True
14435,2012-12-01,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers and Fax,Quebec,Quebec,9,33367.85,3992.52,0.01,3499.99,Small Business,Regular Air,0.11965170066396247,2012-12-01,2012,False
14435,2012-12-01,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,Quebec,Quebec,44,1299.91,439.26,0.06,30.98,Small Business,Regular Air,0.33791570185628234,2012-12-01,2012,False
14784,2012-03-14,Hon 61000 Series Interactive Training Tables,Furniture,Tables,Quebec,Quebec,43,2009.05,33.99,0.04,44.43,Small Business,Delivery Truck,0.016918444040715762,2012-03-01,2012,False
15264,2011-11-17,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,3,3581.52,-408.22,0.07,1270.99,Home Office,Regular Air,-0.11397953941343342,2011-11-01,2011,True
15264,2011-11-17,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Quebec,Quebec,13,90.15,33.05,0.07,7.31,Home Office,Regular Air,0.36661120354963944,2011-11-01,2011,False
16352,2012-07-30,Xerox 1966,Office Supplies,Paper,Quebec,Quebec,16,113.25,-43.43,0.03,6.48,Corporate,Regular Air,-0.3834878587196468,2012-07-01,2012,True
16513,2010-09-03,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs & Chairmats,Quebec,Quebec,10,1642.43,-423.2,0.02,150.89,Small Business,Delivery Truck,-0.25766699341828875,2010-09-01,2010,True
16582,2011-10-01,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Quebec,Quebec,26,6766.856,-774.89,0.02,320.64,Home Office,Delivery Truck,-0.1145125594515385,2011-10-01,2011,True
16640,2010-07-27,Hon Comfortask¨ Task/Swivel Chairs,Furniture,Chairs & Chairmats,Quebec,Quebec,6,652.33,-227.51,0.09,113.98,Corporate,Delivery Truck,-0.34876519552986984,2010-07-01,2010,True
16711,2012-04-25,OIC Thumb-Tacks,Office Supplies,Rubber Bands,Quebec,Quebec,3,3.96,-1.72,0.1,1.14,Small Business,Regular Air,-0.43434343434343436,2012-04-01,2012,True
17218,2012-07-23,Array¨ Memo Cubes,Office Supplies,Paper,Quebec,Quebec,32,157.85,22.54,0.06,5.18,Consumer,Regular Air,0.14279379157427938,2012-07-01,2012,False
17255,2010-07-14,Staples File Caddy,Office Supplies,Storage & Organization,Quebec,Quebec,17,158.19,-75.22,0.09,9.38,Home Office,Regular Air,-0.4755041405904292,2010-07-01,2010,True
17317,2009-12-03,Grip Seal Envelopes,Office Supplies,Envelopes,Quebec,Quebec,7,34.66,-20.87,0.06,4.42,Corporate,Regular Air,-0.6021350259665321,2009-12-01,2009,True
17414,2012-06-29,US Robotics 56K V.92 External Faxmodem,Technology,Computer Peripherals,Quebec,Quebec,39,3755.43,448.07,0.07,99.99,Corporate,Regular Air,0.11931256873380679,2012-06-01,2012,False
17414,2012-06-29,Xerox 188,Office Supplies,Paper,Quebec,Quebec,32,347.93,34.29,0.1,11.34,Corporate,Regular Air,0.09855430690081338,2012-06-01,2012,False
17446,2009-06-09,Acme¨ Elite Stainless Steel Scissors,Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,15,138.84,8.75,0.0,8.34,Home Office,Express Air,0.06302218380870066,2009-06-01,2009,False
17765,2011-09-15,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,36,79.02,-192.68,0.08,2.16,Small Business,Regular Air,-2.438370032903063,2011-09-01,2011,True
17958,2011-08-11,"Computer Room Manger, 14""",Furniture,Office Furnishings,Quebec,Quebec,33,1053.74,359.53,0.07,32.48,Home Office,Regular Air,0.3411942224837246,2011-08-01,2011,False
18375,2011-09-22,Avery 510,Office Supplies,Labels,Quebec,Quebec,20,76.89,31.64,0.03,3.75,Small Business,Regular Air,0.4114969436857849,2011-09-01,2011,False
18532,2011-10-20,"Elite 5"" Scissors",Office Supplies,"Scissors, Rulers and Trimmers",Quebec,Quebec,29,230.77,-146.24,0.09,8.45,Home Office,Regular Air,-0.6337045543181523,2011-10-01,2011,True
18532,2011-10-20,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage & Organization,Quebec,Quebec,31,507.58,-131.59,0.01,15.42,Home Office,Regular Air,-0.2592497734347295,2011-10-01,2011,True
18627,2010-12-20,Avery 487,Office Supplies,Labels,Quebec,Quebec,4,15.7,0.71,0.01,3.69,Small Business,Regular Air,0.04522292993630573,2010-12-01,2010,False
18816,2009-02-24,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Quebec,Quebec,12,580.46,108.96,0.03,48.58,Corporate,Express Air,0.18771319298487404,2009-02-01,2009,False
18852,2011-09-19,Xerox 1936,Office Supplies,Paper,Quebec,Quebec,17,351.25,80.73,0.01,19.98,Small Business,Express Air,0.22983629893238436,2011-09-01,2011,False
19329,2010-03-07,Staples Plastic Wall Frames,Furniture,Office Furnishings,Quebec,Quebec,37,281.59,-6.39,0.07,7.96,Corporate,Regular Air,-0.022692567207642317,2010-03-01,2010,True
19329,2010-03-07,KF 788,Technology,Telephones and Communication,Quebec,Quebec,6,231.7525,-155.95,0.03,45.99,Corporate,Regular Air,-0.6729161497718471,2010-03-01,2010,True
19522,2009-10-20,Durable Pressboard Binders,Office Supplies,Binders and Binder Accessories,Quebec,Quebec,44,161.8,21.34,0.06,3.8,Consumer,Regular Air,0.1318912237330037,2009-10-01,2009,False
